source,STUDY_ID,newsite,REALM,TAXA,ORGANISMS,initR,nsp,nyr_used,startyr,endyr,nint,nind,npos,nL,nU,nneg,L,U,f_nind,f_nL,f_nU,f_nneg,cvsq_real,cvsq_indep,phi,phi_LdM,skw_real,skw_indep,phi_skw,iCV,iCValt,LONGITUDE,LATITUDE,t_med,t_skw,t_var,t_med_celcius,t_skw_celcius,t_var_celcius,t.lm.slope,t.lm.slope.sig,t.sens.slope,t.sens.slope.sig,t.lm.slope.celcius,t.lm.slope.sig.celcius,t.sens.slope.celcius,t.sens.slope.sig.celcius,GiniSimpson,Simpson,Shannon,Heip,McIntosh,SmithWilson,Pielou
BioTIME,215,STUDY_ID_215_LAT40.833333_LON-74.212944,Terrestrial,birds,raptor birds,18,13,30,1979,2008,78,40,20,7,13,18,0.36921029,-0.739793119,0.512820513,0.08974359,0.166666667,0.230769231,0.472628327,0.43970057,1.074886773,0.85563393,1.396280945,1.440607296,0.969230789,1.454588422,0.776934491,-74.212944,40.833333,2845.083333,0.42733223,0.003336431,11.35833333,0.42733223,0.083572334,0.211683015,0,0.222222222,0,0.021168301,0,0.022222222,0,0.322071831,0.109467421,0.264718642,0.080990412,0.22379609,0.143415718,0.103206187
BioTIME,215,STUDY_ID_215_LAT41.083333_LON-73.688667,Terrestrial,birds,raptor birds,17,11,29,1979,2008,55,21,33,30,3,1,4.399339603,-0.039501405,0.381818182,0.545454545,0.054545455,0.018181818,0.519445089,0.473219829,1.097682423,0.874839915,1.299843863,1.399489728,0.92879843,1.387491009,1.756210974,-73.688667,41.083333,2830.25,0.926178295,0.003739363,9.875,0.926178295,0.107172996,0.230539314,0,0.239236111,0,0.023053931,0,0.023923611,0,0.309836359,0.126556064,0.273298328,0.092579866,0.218265745,0.147794608,0.113974255
BioTIME,215,STUDY_ID_215_LAT41.233333_LON-72.901417,Terrestrial,birds,raptor birds,18,13,30,1979,2008,78,40,30,12,18,8,1.0978418,-2.257016525,0.512820513,0.153846154,0.230769231,0.102564103,0.311026727,0.132620839,2.345232697,0.575787495,0.785520532,0.883566226,0.889034131,1.793086105,1.266941392,-72.901417,41.233333,2862.291667,0.272204287,0.002642114,13.07916667,0.272204287,0.057820962,0.19378434,0,0.199275362,0,0.019378434,0,0.019927536,0,0.811755927,0.306849286,0.643951513,0.351321248,0.690948179,0.149096928,0.251058178
BioTIME,215,STUDY_ID_215_LAT41.266667_LON-72.902778,Terrestrial,birds,raptor birds,16,12,23,1980,2007,66,24,42,27,15,0,2.871229198,-1.25399155,0.363636364,0.409090909,0.227272727,0,0.933122691,0.502914773,1.855429072,0.686844361,1.804551543,1.624174957,1.111057362,1.035215164,0.828167921,-72.902778,41.266667,2841.25,0.482907304,0.002815662,10.975,0.482907304,0.072892938,0.255030831,0,0.243055556,0,0.025503083,0,0.024305556,0,0.753194949,0.26918947,0.58288496,0.296032873,0.623637251,0.17651719,0.234570164
BioTIME,215,STUDY_ID_215_LAT41.733333_LON-73.170694,Terrestrial,birds,raptor birds,17,8,22,1986,2008,28,25,2,2,0,1,0.449292232,0,0.892857143,0.071428571,0,0.035714286,0.560555858,0.564243609,0.993464257,0.903485795,1.454899403,1.495082121,0.973123404,1.335643492,1.02900144,-73.170694,41.733333,2840.958333,0.367312787,0.003145945,10.94583333,0.367312787,0.081652075,0.298832222,0,0.270833333,0,0.029883222,0,0.027083333,0,0.184559874,0.149073933,0.217765262,0.081822429,0.130402143,0.278119308,0.104722954
BioTIME,215,STUDY_ID_215_LAT42.016667_LON-72.966944,Terrestrial,birds,raptor birds,13,7,23,1979,2008,21,14,6,1,5,1,0.133036663,-0.526462889,0.666666667,0.047619048,0.238095238,0.047619048,3.127979681,3.089435215,1.012476218,0.969140969,3.313599536,3.359016678,0.986479036,0.565415928,0.22375571,-72.966944,42.016667,2865.75,0.471288082,0.00216639,13.425,0.471288082,0.046244569,0.195773696,0,0.305555556,0,0.01957737,0,0.030555556,0,0.082706132,0.153757135,0.109303651,0.039501235,0.058030417,0.165368618,0.056170965
BioTIME,215,STUDY_ID_215_LAT42.016667_LON-83.0455,Terrestrial,birds,raptor birds,19,16,29,1979,2008,120,76,33,23,10,11,2.462166831,-0.809561846,0.633333333,0.191666667,0.083333333,0.091666667,0.140301391,0.166551288,0.842391515,0.377517537,0.91344118,1.056013885,0.864989743,2.669740261,1.933471754,-83.0455,42.016667,2822.083333,0.330112415,0.003041488,9.058333333,0.330112415,0.09475621,0.134320868,0,0.120471014,0,0.013432087,0,0.012047101,0,0.713844988,0.188952864,0.505297826,0.203945894,0.566498194,0.107265206,0.182247667
BioTIME,215,STUDY_ID_215_LAT46.833333_LON-92.031944,Terrestrial,birds,raptor birds,20,13,30,1979,2008,78,24,44,30,14,10,2.937409784,-1.540458208,0.307692308,0.384615385,0.179487179,0.128205128,0.488559415,0.423056079,1.154833694,0.853259578,2.013766903,2.253629313,0.893566165,1.430676048,1.032304809,-92.031944,46.833333,2816.041667,0.416453495,0.002855663,8.454166667,0.416453495,0.095120749,0.118845856,0,0.092592593,0,0.011884586,0,0.009259259,0,0.428567754,0.127272013,0.323262745,0.107614678,0.307990046,0.153770235,0.126030849
BioTIMEx,carpenter_2016,carpenter_2016,Freshwater,freshwater invertebrates,zooplankton,23,5,28,1984,2016,10,6,4,0,4,0,0,-0.459022912,0.6,0,0.4,0,0.351233604,0.191963205,1.829692327,0.530693461,0.99031827,0.817676039,1.211137691,1.687337546,0.973447187,-95.6993638,46.5964545,2783.666667,0.098784756,0.005852593,5.216666667,0.098784756,0.312300319,0.325449689,0,0.421875,0,0.032544969,0,0.0421875,0,0.902558927,0.719546476,0.857983313,0.744591192,0.855280899,0.478290115,0.533095006
BioTIMEx,cumbrian_zoo,NBAS,Freshwater,freshwater invertebrates,zooplankton,5,5,32,1979,2010,10,8,2,0,2,0,0,-0.242210411,0.8,0,0.2,0,0.116887665,0.100782152,1.159805217,0.660396285,0.574486631,0.201054917,2.857361754,2.924931222,2.50479666,-2.953536754,54.37396341,2815.25,-0.490902105,0.003396679,8.375,-0.490902105,0.114179104,0.311939038,1,0.338932806,1,0.031193904,1,0.033893281,1,0.379758145,0.287276461,0.420775708,0.242095742,0.299605601,0.347098146,0.261442647
BioTIMEx,landis_2018,poplarT5,Terrestrial,terrestrial invertebrates,insect,21,4,26,1989,2017,6,3,2,1,1,1,0.025062937,-0.033204252,0.5,0.166666667,0.166666667,0.166666667,0.040430173,0.072368873,0.558667992,0.143127953,-0.170782584,0.173610429,-0.983711546,4.973329109,3.324371392,-85.385778,42.405642,2826.833333,0.123178971,0.004665114,9.533333333,0.123178971,0.13833042,0.363887562,0,0.583333333,0,0.036388756,0,0.058333333,0,0.99599681,0.988132947,0.995572185,0.991840728,0.994013136,0.991795682,0.718153527
BioTIMEx,lightfoot_2015,BOER,Terrestrial,terrestrial invertebrates,grasshopper,36,9,22,1992,2013,36,26,8,3,5,2,0.174198083,-0.497734083,0.722222222,0.083333333,0.138888889,0.055555556,0.336480392,0.19145084,1.757528943,0.360405592,0.625104069,0.756761435,0.82602527,1.723931954,1.039455782,-106.9733,34.3417,2883.958333,-0.809526762,0.002499458,15.24583333,-0.809526762,0.047280678,0.364059853,0,0.322222222,0,0.036405985,0,0.032222222,0,0.821287039,0.41157282,0.746370572,0.519359952,0.720624659,0.396212323,0.339687886
BioTIMEx,lightfoot_2015,LATR,Terrestrial,terrestrial invertebrates,grasshopper,27,5,22,1992,2013,10,9,1,0,1,0,0,-0.218453427,0.9,0,0.1,0,0.307278444,0.26097399,1.17742938,0.446945519,1.262721843,1.769514159,0.713598044,1.803989281,1.525925926,-106.9733,34.3417,2883.958333,-0.809526762,0.002499458,15.24583333,-0.809526762,0.047280678,0.364059853,0,0.322222222,0,0.036405985,0,0.032222222,0,0.767904529,0.518569485,0.746520174,0.581256813,0.685565915,0.538432347,0.463839063
BioTIMEx,oneida_fish_gillnets,Buoy 113,Freshwater,fish,fish,19,6,41,1979,2019,15,10,3,1,2,2,0.079666178,-0.209181423,0.666666667,0.066666667,0.133333333,0.133333333,0.359457541,0.421699852,0.852401392,0.315365164,1.759051852,2.044313043,0.860461101,1.667923781,1.111888112,-75.81472,43.18611,2821.75,0.339991205,0.004429875,9.025,0.339991205,0.138504155,0.186459983,1,0.191847826,0,0.018645998,1,0.019184783,0,0.730389192,0.425884577,0.665632739,0.459163186,0.632742391,0.321202928,0.371496705
BioTIMEx,oneida_fish_gillnets,Buoy 125,Freshwater,fish,fish,19,5,41,1979,2019,10,8,1,0,1,1,0,-0.112538909,0.8,0,0.1,0.1,0.4599513,0.541485419,0.849425088,0.352821538,1.713751863,1.214114663,1.411523898,1.474497616,1.287128713,-75.93889,43.20444,2822.083333,0.328660325,0.004429352,9.058333333,0.328660325,0.13799448,0.189145814,1,0.191904762,0,0.018914581,1,0.019190476,0,0.738081904,0.488359372,0.647772587,0.459110011,0.651338725,0.262958026,0.402483738
BioTIMEx,oneida_fish_gillnets,Buoy 129,Freshwater,fish,fish,21,2,41,1979,2019,1,1,0,0,0,0,0,0,1,0,0,0,0.295107007,0.350084162,0.842960176,0.517820728,0.975990464,1.190010101,0.820153092,1.840815403,1.130434783,-75.97167,43.20611,2822.333333,0.334604787,0.004488012,9.083333333,0.334604787,0.139449541,0.18982816,1,0.194487179,0,0.018982816,1,0.019448718,0,0.817041909,0.845338484,0.863672136,0.819664068,0.788421296,0.868858374,1.246015507
BioTIMEx,oneida_fish_gillnets,Buoy 133,Freshwater,fish,fish,29,4,41,1979,2019,6,3,3,3,0,0,0.459700667,0,0.5,0.5,0,0,0.369649164,0.347180135,1.064718648,0.419790337,0.982088258,1.279042048,0.767831096,1.644769849,1.46,-76.05556,43.22333,2822.166667,0.340331861,0.004517805,9.066666667,0.340331861,0.140625,0.189837398,1,0.198039216,0,0.01898374,1,0.019803922,0,0.781873619,0.604456363,0.736550673,0.592060151,0.713773293,0.45754378,0.531309002
BioTIMEx,oneida_fish_gillnets,Bushnell Point,Freshwater,fish,fish,22,3,41,1979,2019,3,2,1,0,1,0,0,-0.110602295,0.666666667,0,0.333333333,0,0.420950206,0.29933309,1.406293593,0.590666199,1.033297475,0.674553147,1.53182515,1.54129098,1.051282051,-75.84472,43.16194,2822.333333,0.330027253,0.004488012,9.083333333,0.330027253,0.139449541,0.18902307,1,0.20462963,0,0.018902307,1,0.020462963,0,0.857537176,0.778255148,0.836901462,0.75393054,0.817573306,0.627645351,0.761780539
BioTIMEx,oneida_fish_gillnets,Cleveland,Freshwater,fish,fish,23,5,41,1979,2019,10,8,2,1,1,0,0.12026186,-0.090195141,0.8,0.1,0.1,0,0.309947036,0.244261545,1.268914576,0.505622358,1.105233981,1.316459585,0.839550255,1.796206471,1.515151515,-75.89139,43.22861,2821.25,0.329314967,0.004371585,8.975,0.329314967,0.137418756,0.188053004,1,0.193157895,0,0.0188053,1,0.019315789,0,0.682021163,0.440157245,0.644510225,0.455396538,0.589595862,0.350796064,0.400456719
BioTIMEx,oneida_fish_gillnets,Dakin Shoal,Freshwater,fish,fish,21,4,41,1979,2019,6,4,1,0,1,1,0,-0.220885478,0.666666667,0,0.166666667,0.166666667,0.545148698,0.482615519,1.129571422,0.498632778,1.143970149,1.163299479,0.983384046,1.35438617,0.903225806,-75.96917,43.22139,2822.083333,0.343060604,0.004458881,9.058333333,0.343060604,0.138914443,0.186716028,0,0.189141414,0,0.018671603,0,0.018914141,0,0.634439734,0.476944321,0.590056837,0.421982101,0.552008011,0.250623346,0.425636036
BioTIMEx,oneida_fish_gillnets,Damon Point,Freshwater,fish,fish,22,4,41,1979,2019,6,5,1,1,0,0,0.018358362,0,0.833333333,0.166666667,0,0,0.468783201,0.442385007,1.059672443,0.700351546,2.241701234,2.348231361,0.954633888,1.460541763,1.031914894,-75.95778,43.18694,2822.416667,0.32691736,0.004428829,9.091666667,0.32691736,0.137488543,0.189545719,1,0.200549451,0,0.018954572,1,0.020054945,0,0.470732106,0.386428077,0.476063931,0.311574707,0.391334814,0.250666055,0.343407536
BioTIMEx,oneida_fish_gillnets,Dunham Island,Freshwater,fish,fish,21,2,41,1979,2019,1,0,1,0,1,0,0,-0.269279469,0,0,1,0,0.821275337,0.534098972,1.537683802,0.76897477,1.543966787,1.253146075,1.232072476,1.103457496,0.96,-76.02528,43.20806,2822.5,0.351477718,0.004458223,9.1,0.351477718,0.138278388,0.188628445,1,0.193979933,0,0.018862844,1,0.019397993,0,0.998650978,0.998652795,0.999026667,0.998651129,0.998372135,0.999140413,1.441290819
BioTIMEx,oneida_fish_gillnets,Dutchman Island,Freshwater,fish,fish,22,5,41,1979,2019,10,7,2,0,2,1,0,-0.216552476,0.7,0,0.2,0.1,0.563875867,0.456228999,1.235949202,0.612376814,1.108690363,1.308751632,0.847135802,1.331705662,0.679012346,-75.91056,43.17028,2822.5,0.335495476,0.004487747,9.1,0.335495476,0.139194139,0.190126439,1,0.195048309,0,0.019012644,1,0.019504831,0,0.599525608,0.384334884,0.58494345,0.390911309,0.50404034,0.331843644,0.3634458
BioTIMEx,oneida_fish_gillnets,Jewell,Freshwater,fish,fish,19,4,38,1979,2016,6,4,2,1,1,0,0.100680003,-0.075301216,0.666666667,0.166666667,0.166666667,0,0.411031771,0.303498866,1.354310729,0.440112206,0.877849038,0.956482619,0.917788804,1.559776252,0.973451327,-75.81,43.21611,2821.041667,0.397635271,0.004600842,8.954166667,0.397635271,0.14495114,0.20443106,0,0.208333333,0,0.020443106,0,0.020833333,0,0.854800361,0.696573387,0.811769754,0.69376692,0.801835188,0.411396506,0.585568099
BioTIMEx,oneida_fish_gillnets,Lewis Point,Freshwater,fish,fish,22,5,41,1979,2019,10,9,1,0,1,0,0,-0.178437282,0.9,0,0.1,0,0.362156667,0.363149119,0.997267097,0.297736224,1.103874145,1.454468375,0.758953694,1.6616967,1.140350877,-75.78361,43.17444,2821.916667,0.341625687,0.004488675,9.041666667,0.341625687,0.140092166,0.190074966,1,0.200378788,0,0.019007497,1,0.020037879,0,0.840619036,0.610678127,0.779661252,0.626798579,0.77375216,0.43425672,0.484430773
BioTIMEx,oneida_fish_gillnets,Phillips Point,Freshwater,fish,fish,27,3,41,1979,2019,3,1,2,2,0,0,0.076557326,0,0.333333333,0.666666667,0,0,1.414618927,1.381035211,1.024317784,0.819944856,2.766123525,2.938003822,0.941497592,0.840775925,0.726027397,-76.04833,43.23167,2822.083333,0.348162402,0.00448841,9.058333333,0.348162402,0.139834407,0.189019111,1,0.2,0,0.018901911,1,0.02,0,0.532972672,0.517048469,0.539176521,0.404112726,0.466289864,0.239639649,0.490779619
BioTIMEx,oneida_fish_gillnets,Shackelton Point,Freshwater,fish,fish,20,3,41,1979,2019,3,2,1,0,1,0,0,-0.057115735,0.666666667,0,0.333333333,0,0.57235763,0.522407529,1.095615201,0.728495511,1.515631427,1.64386761,0.921991174,1.321801565,0.89010989,-75.92889,43.17972,2822.5,0.337269595,0.004458223,9.1,0.337269595,0.138278388,0.190082885,1,0.202326468,0,0.019008288,1,0.020232647,0,0.497747727,0.498876394,0.55441866,0.419379744,0.431999447,0.417705086,0.504653613
BioTIMEx,oneida_fish_gillnets,Willard Island,Freshwater,fish,fish,20,2,41,1979,2019,1,1,0,0,0,0,0,0,1,0,0,0,0.679877176,0.556340486,1.22205231,0.61530183,2.395875018,1.797415262,1.332955756,1.212787659,0.838709677,-75.93694,43.23361,2821.416667,0.32180867,0.004371326,8.991666667,0.32180867,0.137164041,0.18684537,1,0.193888889,0,0.018684537,1,0.019388889,0,0.971443704,0.972236526,0.979301811,0.971511069,0.965772136,0.981471878,1.412833866
BioTIMEx,oneida_fish_trawl,billington bay_standard,Freshwater,fish,fish,32,8,41,1979,2019,28,15,13,7,6,0,0.765136666,-0.690558452,0.535714286,0.25,0.214285714,0,2.019998718,1.203709415,1.678144818,0.779832037,3.246744764,1.905964861,1.703465174,0.703597768,0.461318202,-75.94,43.17889,2822.5,0.335916794,0.004428698,9.1,0.335916794,0.137362637,0.190358727,1,0.200514874,0,0.019035873,1,0.020051487,0,0.507579174,0.224873441,0.393037993,0.180625242,0.393589029,0.163703268,0.189011321
BioTIMEx,oneida_fish_trawl,buoy 117_standard,Freshwater,fish,fish,27,5,41,1979,2019,10,8,2,1,1,0,0.009503516,-0.014199843,0.8,0.1,0.1,0,0.827873551,0.929381797,0.890778746,0.292383369,2.208824977,2.849056229,0.775283041,1.09905138,1.005124705,-75.86361,43.19611,2822,0.333854403,0.004518072,9.05,0.333854403,0.140883978,0.187026185,1,0.193888889,0,0.018702619,1,0.019388889,0,0.847851835,0.621661421,0.771206486,0.61494842,0.782938262,0.348370587,0.479177532
BioTIMEx,oneida_fish_trawl,buoy 125 north_standard,Freshwater,fish,fish,24,6,41,1979,2019,15,11,4,1,3,0,0.142969159,-0.122017474,0.733333333,0.066666667,0.2,0,0.677159908,0.742986483,0.911402729,0.298143702,1.982436264,2.544985683,0.778957727,1.215218525,1.016218941,-75.92694,43.2175,2821.833333,0.34674844,0.004488808,9.033333333,0.34674844,0.140221402,0.18698923,0,0.190131579,0,0.018698923,0,0.019013158,0,0.794582817,0.493319002,0.697366116,0.497728256,0.70765045,0.307073678,0.38920744
BioTIMEx,oneida_fish_trawl,buoy 125_standard,Freshwater,fish,fish,27,6,41,1979,2019,15,11,3,0,3,1,0,-0.33628029,0.733333333,0,0.2,0.066666667,0.789884296,0.943437115,0.837241066,0.314936212,3.674800016,4.019220998,0.914306533,1.1251703,1.20019711,-75.9225,43.21056,2822,0.344671839,0.004488542,9.05,0.344671839,0.139963168,0.189230282,1,0.18874269,0,0.018923028,1,0.018874269,0,0.759737911,0.454274862,0.669500985,0.463747692,0.666309206,0.30295916,0.373655614
BioTIMEx,oneida_fish_trawl,buoy 133_standard,Freshwater,fish,fish,37,8,41,1979,2019,28,23,5,2,3,0,0.150204088,-0.650638011,0.821428571,0.071428571,0.107142857,0,0.792084693,0.753334175,1.051438684,0.435635624,1.951751569,1.906436373,1.023769582,1.123606362,0.912209316,-76.05528,43.21861,2822.166667,0.340331861,0.004517805,9.066666667,0.340331861,0.140625,0.189837398,1,0.198039216,0,0.01898374,1,0.019803922,0,0.550205714,0.241047496,0.459500812,0.228569063,0.432954477,0.200235236,0.220973181
BioTIMEx,oneida_fish_trawl,bushnell point_standard,Freshwater,fish,fish,33,7,41,1979,2019,21,15,6,5,1,0,0.634212707,-0.138351631,0.714285714,0.238095238,0.047619048,0,0.471116559,0.462678278,1.018237903,0.303758852,1.273272887,1.536419988,0.828727104,1.45692037,1.202071492,-75.83417,43.165,2822.166667,0.336079913,0.004429221,9.066666667,0.336079913,0.137867647,0.189061345,1,0.2,0,0.018906135,1,0.02,0,0.76449138,0.414412999,0.674555087,0.452651659,0.663740173,0.321226704,0.346652741
BioTIMEx,oneida_fish_trawl,delmarter bay_standard,Freshwater,fish,fish,29,9,41,1979,2019,36,21,15,8,7,0,1.005761537,-0.78049876,0.583333333,0.222222222,0.194444444,0,1.630426244,0.891788104,1.82826642,0.560306838,3.101228598,2.069809254,1.498316133,0.783158059,0.755020458,-75.89972,43.16111,2822.583333,0.334202434,0.004458091,9.108333333,0.334202434,0.138151876,0.190927568,1,0.191014493,0,0.019092757,1,0.019101449,0,0.617377073,0.246245773,0.505282076,0.254377569,0.492405908,0.197113794,0.229963783
BioTIMEx,oneida_fish_trawl,shackelton point deep_standard,Freshwater,fish,fish,28,5,41,1979,2019,10,4,6,5,1,0,0.279817165,-0.149825784,0.4,0.5,0.1,0,0.678899112,0.514570243,1.319351674,0.425943187,1.240778972,1.441676463,0.860650086,1.213660953,0.845514345,-75.92694,43.18111,2822.5,0.337269595,0.004458223,9.1,0.337269595,0.138278388,0.190082885,1,0.202326468,0,0.019008288,1,0.020232647,0,0.815135369,0.574891546,0.73280354,0.563107005,0.742016346,0.30754719,0.45531644
BioTIMEx,oneida_fish_trawl,shackelton point shallow_standard,Freshwater,fish,fish,33,8,41,1979,2019,28,8,20,10,10,0,1.522283576,-1.198231555,0.285714286,0.357142857,0.357142857,0,1.695678426,1.143037509,1.483484499,0.525184693,2.602033232,2.006286937,1.296939727,0.767941703,0.503619957,-75.92361,43.17667,2822.333333,0.333979096,0.004428959,9.083333333,0.333979096,0.137614679,0.189792525,1,0.198333333,0,0.018979252,1,0.019833333,0,0.669232922,0.301625501,0.55246763,0.307783071,0.551081027,0.215457533,0.26568077
BioTIMEx,oneida_fish_trawl,three mile bay_standard,Freshwater,fish,fish,33,8,41,1979,2019,28,21,7,7,0,0,0.967710828,0,0.75,0.25,0,0,0.945404569,0.932230292,1.014131998,0.38655329,1.999439818,2.312551651,0.864603312,1.028468872,0.805694704,-76.03694,43.22278,2822.25,0.340588345,0.004576727,9.075,0.340588345,0.142332415,0.189140534,1,0.195707071,0,0.018914053,1,0.019570707,0,0.651461721,0.290717285,0.54969048,0.30518816,0.5325703,0.206505478,0.264345243
BBS,Northern Pacific Rainforests,124_11_126,Terrestrial,birds,Birds,88,33,22,1997,2019,528,435,56,27,29,37,2.751611006,-2.787330151,0.823863636,0.051136364,0.054924242,0.070075758,0.020129182,0.008036434,2.504740651,0.103302941,0.361188043,0.180210258,2.00425906,7.048341493,5.417808219,-125.24111,50.02638,2837.375,0.614923072,0.002665316,10.5875,0.614923072,0.071428571,0.355272617,0,0.388888889,0,0.035527262,0,0.038888889,0,0.970933612,0.518101316,0.889311944,0.669047548,0.917950461,0.521893342,0.25434292
BBS,Central Rockies,124_11_208,Terrestrial,birds,Birds,119,65,23,1997,2019,2080,1837,143,62,81,100,7.19659031,-8.870691087,0.883173077,0.029807692,0.038942308,0.048076923,0.010597186,0.005533034,1.915257715,0.045876491,-0.262491887,0.186806679,-1.405152581,9.714148066,8.568807339,-119.72963,49.59762,2824.666667,0.928623687,0.002773189,9.316666667,0.928623687,0.084078712,0.624341238,1,0.547619048,1,0.062434124,1,0.054761905,1,0.984986122,0.509972986,0.913564151,0.692374054,0.943315978,0.636270567,0.218849879
BBS,Fraser Plateau,124_11_222,Terrestrial,birds,Birds,120,36,22,1997,2018,630,564,50,24,26,16,2.095042722,-2.702151658,0.895238095,0.038095238,0.041269841,0.025396825,0.038218324,0.013367289,2.859093213,0.13486004,0.683584579,0.352357895,1.940029125,5.115218394,3.322493225,-121.82873,50.88093,2805.833333,0.960711622,0.003526879,7.433333333,0.960711622,0.133127803,0.643280632,1,0.593137255,1,0.064328063,1,0.059313725,1,0.971904421,0.504198646,0.887205887,0.658011018,0.918337417,0.519312186,0.247579517
BBS,Fraser Plateau,124_11_244,Terrestrial,birds,Birds,116,52,23,1997,2019,1326,1165,100,44,56,61,4.75378991,-7.049455063,0.878582202,0.033182504,0.042232278,0.046003017,0.019299098,0.0082878,2.328615426,0.072676845,0.651281954,0.554826463,1.173848035,7.198325704,7.161290323,-121.38518,52.47331,2790.333333,0.749382836,0.002732648,5.883333333,0.749382836,0.129603399,0.078474967,0,0.038888889,0,0.007847497,0,0.003888889,0,0.987065335,0.602530176,0.934233706,0.766673531,0.953586181,0.703387919,0.236440415
