"source","STUDY_ID","newsite","REALM","TAXA","ORGANISMS","nyr_used","startyr","endyr","LONGITUDE","LATITUDE","citation_1","citation_2","citation_3","citation_4","citation_5","citation_6"
"BBS","Fraser Plateau","124_11_45","Terrestrial","birds","Birds",23,1997,2019,-122.06768,52.14952,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Central Rockies","124_11_608","Terrestrial","birds","Birds",21,1997,2018,-119.5261,49.25746,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_11_74","Terrestrial","birds","Birds",23,1997,2019,-120.15842,55.45441,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Fraser Plateau","124_11_75","Terrestrial","birds","Birds",21,1997,2019,-123.20833,55.45083,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_10","Terrestrial","birds","Birds",21,1997,2019,-114.42456,50.48053,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Rockies","124_4_105","Terrestrial","birds","Birds",23,1997,2019,-114.04528,49.0201,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","124_4_113","Terrestrial","birds","Birds",20,1997,2019,-112.131154,51.9391041,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_114","Terrestrial","birds","Birds",20,1997,2019,-113.896231,51.5785059,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_115","Terrestrial","birds","Birds",22,1997,2019,-114.21268,51.54794,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Central Rockies","124_4_125","Terrestrial","birds","Birds",20,1997,2019,-117.51832,52.48771,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Central Rockies","124_4_17","Terrestrial","birds","Birds",20,1997,2018,-116.22023,51.46021,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Central Rockies","124_4_196","Terrestrial","birds","Birds",20,1997,2019,-115.13917,50.6917,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_2","Terrestrial","birds","Birds",22,1997,2019,-111.4102,49.87324,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","124_4_20","Terrestrial","birds","Birds",21,1997,2019,-112.33861,52.17208,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_204","Terrestrial","birds","Birds",20,1997,2019,-113.65683,49.26174,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","124_4_212","Terrestrial","birds","Birds",20,1998,2019,-111.51697,51.76553,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","124_4_213","Terrestrial","birds","Birds",23,1997,2019,-112.33055,51.18333,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_22","Terrestrial","birds","Birds",20,1997,2017,-114.47782,52.02799,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_229","Terrestrial","birds","Birds",20,1997,2019,-113.85339,53.3377,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_28","Terrestrial","birds","Birds",22,1997,2019,-112.78208,53.33769,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_29","Terrestrial","birds","Birds",20,1998,2019,-113.88548,53.68701,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_3","Terrestrial","birds","Birds",21,1997,2017,-112.39699,49.08995,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_302","Terrestrial","birds","Birds",21,1997,2019,-111.51741,49.75642,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Drift Prairie","124_4_312","Terrestrial","birds","Birds",20,1997,2019,-111.47615,51.41613,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_330","Terrestrial","birds","Birds",20,1997,2017,-114.3987,53.62844,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_4","Terrestrial","birds","Birds",22,1997,2018,-113.56982,49.81509,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Closed Boreal Forest","124_4_40","Terrestrial","birds","Birds",21,1997,2017,-114.71491,54.12038,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_4_55","Terrestrial","birds","Birds",22,1997,2019,-119.21774,55.1415,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Closed Boreal Forest","124_4_63","Terrestrial","birds","Birds",22,1997,2019,-117.82119,56.27611,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Open Boreal Forest","124_4_77","Terrestrial","birds","Birds",20,1997,2019,-111.83849,59.98857,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Glaciated Missouri Plateau","124_4_9","Terrestrial","birds","Birds",20,1997,2018,-113.02852,50.60147,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Closed Boreal Forest","124_43_9","Terrestrial","birds","Birds",22,1997,2019,-112.77347,60.04818,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Closed Boreal Forest","124_45_1","Terrestrial","birds","Birds",20,1997,2019,-95.97518,49.87065,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Northern Spruce/Hardwoods","124_45_101","Terrestrial","birds","Birds",20,1997,2019,-95.40772,49.44727,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Black Prairie","124_45_102","Terrestrial","birds","Birds",23,1997,2019,-96.88941,49.56482,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_103","Terrestrial","birds","Birds",22,1997,2019,-97.5052,49.97542,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_105","Terrestrial","birds","Birds",21,1997,2019,-98.9148,49.5463,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_111","Terrestrial","birds","Birds",20,1997,2019,-101.30176,49.28134,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_113","Terrestrial","birds","Birds",21,1997,2019,-96.5319,50.66556,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_121","Terrestrial","birds","Birds",22,1997,2019,-101.22319,50.46177,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_13","Terrestrial","birds","Birds",23,1997,2019,-96.60014,50.07638,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_2","Terrestrial","birds","Birds",23,1997,2019,-96.72108,49.72673,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Black Prairie","124_45_205","Terrestrial","birds","Birds",22,1998,2019,-98.16004,49.51136,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_209","Terrestrial","birds","Birds",21,1997,2019,-100.70386,49.50274,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_21","Terrestrial","birds","Birds",21,1997,2019,-101.06148,50.29948,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_218","Terrestrial","birds","Birds",22,1997,2019,-99.44659,50.58765,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_220","Terrestrial","birds","Birds",21,1997,2018,-100.90475,50.84552,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Aspen Parklands","124_45_41","Terrestrial","birds","Birds",20,1997,2019,-96.96796,51.09698,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Black Prairie","124_45_5","Terrestrial","birds","Birds",22,1997,2019,-98.02424,49.38436,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_15","Terrestrial","birds","Birds",21,1997,2019,-65.29641,47.26688,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_21","Terrestrial","birds","Birds",22,1997,2019,-66.9302,46.40997,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_22","Terrestrial","birds","Birds",20,1999,2019,-66.18177,46.01228,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_33","Terrestrial","birds","Birds",23,1997,2019,-67.42583,45.33027,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Northern Spruce/Hardwoods","124_56_41","Terrestrial","birds","Birds",23,1997,2019,-65.79995,45.63438,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Closed Boreal Forest","124_57_12","Terrestrial","birds","Birds",20,1997,2017,-53.87089,48.64839,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Closed Boreal Forest","124_57_36","Terrestrial","birds","Birds",20,1997,2019,-60.29987,53.29591,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
